,PktGroupId,PktNumber,Appearance,Direction,Type,Component,Edge,Filter,OriginalSize,LoggedSize
430,562949953421325,1,5,Rx,WiFi,30,1,0,107,107
431,562949953421325,1,6,Rx,WiFi,29,2,0,107,107
432,562949953421325,1,7,Rx,Ethernet,29,1,0,87,87
433,562949953421325,1,8,Rx,WiFi,28,2,0,87,87
434,562949953421325,1,9,Rx,Ethernet,28,1,0,87,87
435,562949953421325,1,10,Rx,Ethernet,77,1,0,87,87
436,562949953421325,1,11,Rx,Ethernet,78,1,0,87,87
437,562949953421325,1,12,Rx,Ethernet,81,1,0,87,87
438,562949953421326,1,1,Tx,Ethernet,81,1,0,54,54
439,562949953421326,1,2,Tx,Ethernet,28,1,0,54,54
440,562949953421326,1,3,Tx,WiFi,28,2,0,54,54
441,562949953421326,1,4,Tx,Ethernet,29,1,0,54,54
442,562949953421326,1,5,Tx,WiFi,29,2,0,72,72
443,562949953421326,1,6,Tx,WiFi,30,1,0,72,72
444,562949953421326,1,7,Tx,WiFi,30,2,0,72,72
445,562949953421326,1,8,Tx,WiFi,31,1,0,72,72
446,562949953421326,1,9,Tx,WiFi,31,2,0,72,72
447,562949953421326,1,10,Tx,WiFi,3,1,0,72,72
448,1125899906842636,1,1,Rx,WiFi,3,1,0,98,98
449,1125899906842636,1,2,Rx,WiFi,31,2,0,98,98
450,1125899906842636,1,3,Rx,WiFi,31,1,0,98,98
451,1125899906842636,1,4,Rx,WiFi,30,2,0,98,98
452,1125899906842636,1,5,Rx,WiFi,30,1,0,98,98
453,1125899906842636,1,6,Rx,WiFi,29,2,0,98,98
454,1125899906842636,1,7,Rx,Ethernet,29,1,0,78,78
455,1125899906842636,1,8,Rx,WiFi,28,2,0,78,78
456,1125899906842636,1,9,Rx,Ethernet,28,1,0,78,78
457,1125899906842636,1,10,Rx,Ethernet,77,1,0,78,78
458,1125899906842636,1,11,Rx,Ethernet,78,1,0,78,78
459,1125899906842636,1,12,Rx,Ethernet,81,1,0,78,78
460,1125899906842637,1,1,Rx,WiFi,3,1,0,74,74
461,1125899906842637,1,2,Rx,WiFi,31,2,0,74,74
462,1125899906842637,1,3,Rx,WiFi,31,1,0,74,74
463,1125899906842637,1,4,Rx,WiFi,30,2,0,74,74
464,1125899906842637,1,5,Rx,WiFi,30,1,0,74,74
465,1125899906842637,1,6,Rx,WiFi,29,2,0,74,74
466,1125899906842637,1,7,Rx,Ethernet,29,1,0,54,54
467,1125899906842637,1,8,Rx,WiFi,28,2,0,54,54
468,1125899906842637,1,9,Rx,Ethernet,28,1,0,54,54
469,1125899906842637,1,10,Rx,Ethernet,77,1,0,54,54
470,1125899906842637,1,11,Rx,Ethernet,78,1,0,54,54
471,1125899906842637,1,12,Rx,Ethernet,81,1,0,54,54
472,844424930131969,1,1,Tx,Ethernet,81,1,0,143,128
473,844424930131969,1,2,Tx,Ethernet,28,1,0,143,128
474,844424930131969,1,3,Tx,WiFi,28,2,0,143,128
475,844424930131969,1,4,Tx,Ethernet,29,1,0,143,128
476,844424930131969,1,5,Tx,WiFi,29,2,0,161,128
477,844424930131969,1,6,Tx,WiFi,30,1,0,161,128
478,844424930131969,1,7,Tx,WiFi,30,2,0,161,128
479,844424930131969,1,8,Tx,WiFi,31,1,0,161,128
480,844424930131969,1,9,Tx,WiFi,31,2,0,161,128
481,844424930131969,1,10,Tx,WiFi,3,1,0,161,128
482,562949953421327,1,1,Rx,WiFi,3,1,0,163,128
483,562949953421327,1,2,Rx,WiFi,31,2,0,163,128
484,562949953421327,1,3,Rx,WiFi,31,1,0,163,128
485,562949953421327,1,4,Rx,WiFi,30,2,0,163,128
486,562949953421327,1,5,Rx,WiFi,30,1,0,163,128
487,562949953421327,1,6,Rx,WiFi,29,2,0,163,128
488,562949953421327,1,7,Rx,Ethernet,29,1,0,143,128
489,562949953421327,1,8,Rx,WiFi,28,2,0,143,128
490,562949953421327,1,9,Rx,Ethernet,28,1,0,143,128
491,562949953421327,1,10,Rx,Ethernet,77,1,0,143,128
492,562949953421327,1,11,Rx,Ethernet,78,1,0,143,128
493,562949953421327,1,12,Rx,Ethernet,81,1,0,143,128
494,1125899906842638,1,1,Tx,Ethernet,81,1,0,54,54
495,1125899906842638,1,2,Tx,Ethernet,28,1,0,54,54
496,1125899906842638,1,3,Tx,WiFi,28,2,0,54,54
497,1125899906842638,1,4,Tx,Ethernet,29,1,0,54,54
498,1125899906842638,1,5,Tx,WiFi,29,2,0,72,72
499,1125899906842638,1,6,Tx,WiFi,30,1,0,72,72
500,1125899906842638,1,7,Tx,WiFi,30,2,0,72,72
501,1125899906842638,1,8,Tx,WiFi,31,1,0,72,72
502,1125899906842638,1,9,Tx,WiFi,31,2,0,72,72
503,1125899906842638,1,10,Tx,WiFi,3,1,0,72,72
504,562949953421328,1,1,Tx,Ethernet,81,1,0,55,55
505,562949953421328,1,2,Tx,Ethernet,28,1,0,55,55
506,562949953421328,1,3,Tx,WiFi,28,2,0,55,55
507,562949953421328,1,4,Tx,Ethernet,29,1,0,55,55
508,562949953421328,1,5,Tx,WiFi,29,2,0,73,73
509,562949953421328,1,6,Tx,WiFi,30,1,0,73,73
510,562949953421328,1,7,Tx,WiFi,30,2,0,73,73
511,562949953421328,1,8,Tx,WiFi,31,1,0,73,73
512,562949953421328,1,9,Tx,WiFi,31,2,0,73,73
513,562949953421328,1,10,Tx,WiFi,3,1,0,73,73
514,1,1,1,Tx,Ethernet,81,1,0,55,55
515,1,1,2,Tx,Ethernet,28,1,0,55,55
516,1,1,3,Tx,WiFi,28,2,0,55,55
517,1,1,4,Tx,Ethernet,29,1,0,55,55
518,1,1,5,Tx,WiFi,29,2,0,73,73
519,1,1,6,Tx,WiFi,30,1,0,73,73
520,1,1,7,Tx,WiFi,30,2,0,73,73
521,1,1,8,Tx,WiFi,31,1,0,73,73
522,1,1,9,Tx,WiFi,31,2,0,73,73
523,1,1,10,Tx,WiFi,3,1,0,73,73
524,562949953421329,1,1,Rx,WiFi,3,1,0,86,86
525,562949953421329,1,2,Rx,WiFi,31,2,0,86,86
526,562949953421329,1,3,Rx,WiFi,31,1,0,86,86
527,562949953421329,1,4,Rx,WiFi,30,2,0,86,86
528,562949953421329,1,5,Rx,WiFi,30,1,0,86,86
529,562949953421329,1,6,Rx,WiFi,29,2,0,86,86
530,562949953421329,1,7,Rx,Ethernet,29,1,0,66,66
531,562949953421329,1,8,Rx,WiFi,28,2,0,66,66
532,562949953421329,1,9,Rx,Ethernet,28,1,0,66,66
533,562949953421329,1,10,Rx,Ethernet,77,1,0,66,66
534,562949953421329,1,11,Rx,Ethernet,78,1,0,66,66
535,562949953421329,1,12,Rx,Ethernet,81,1,0,66,66
536,562949953421330,1,1,Rx,WiFi,3,1,0,86,86
537,562949953421330,1,2,Rx,WiFi,31,2,0,86,86
538,562949953421330,1,3,Rx,WiFi,31,1,0,86,86
539,562949953421330,1,4,Rx,WiFi,30,2,0,86,86
540,562949953421330,1,5,Rx,WiFi,30,1,0,86,86
541,562949953421330,1,6,Rx,WiFi,29,2,0,86,86
542,562949953421330,1,7,Rx,Ethernet,29,1,0,66,66
543,562949953421330,1,8,Rx,WiFi,28,2,0,66,66
544,562949953421330,1,9,Rx,Ethernet,28,1,0,66,66
545,562949953421330,1,10,Rx,Ethernet,77,1,0,66,66
546,562949953421330,1,11,Rx,Ethernet,78,1,0,66,66
547,562949953421330,1,12,Rx,Ethernet,81,1,0,66,66
548,1125899906842639,1,1,Tx,Ethernet,81,1,0,155,128
549,1125899906842639,1,2,Tx,Ethernet,28,1,0,155,128
550,1125899906842639,1,3,Tx,WiFi,28,2,0,155,128
551,1125899906842639,1,4,Tx,Ethernet,29,1,0,155,128
552,1125899906842639,1,5,Tx,WiFi,29,2,0,173,128
553,1125899906842639,1,6,Tx,WiFi,30,1,0,173,128
554,1125899906842639,1,7,Tx,WiFi,30,2,0,173,128
555,1125899906842639,1,8,Tx,WiFi,31,1,0,173,128
556,1125899906842639,1,9,Tx,WiFi,31,2,0,173,128
557,1125899906842639,1,10,Tx,WiFi,3,1,0,173,128
558,562949953421331,1,1,Rx,WiFi,3,1,0,245,128
559,562949953421331,1,2,Rx,WiFi,31,2,0,245,128
560,562949953421331,1,3,Rx,WiFi,31,1,0,245,128
561,562949953421331,1,4,Rx,WiFi,30,2,0,245,128
562,562949953421331,1,5,Rx,WiFi,30,1,0,245,128
563,562949953421331,1,6,Rx,WiFi,29,2,0,245,128
564,562949953421331,1,7,Rx,Ethernet,29,1,0,225,128
565,562949953421331,1,8,Rx,WiFi,28,2,0,225,128
566,562949953421331,1,9,Rx,Ethernet,28,1,0,225,128
567,562949953421331,1,10,Rx,Ethernet,77,1,0,225,128
568,562949953421331,1,11,Rx,Ethernet,78,1,0,225,128
569,562949953421331,1,12,Rx,Ethernet,81,1,0,225,128
570,844424930131970,1,1,Tx,Ethernet,81,1,0,54,54
571,844424930131970,1,2,Tx,Ethernet,28,1,0,54,54
572,844424930131970,1,3,Tx,WiFi,28,2,0,54,54
573,844424930131970,1,4,Tx,Ethernet,29,1,0,54,54
574,844424930131970,1,5,Tx,WiFi,29,2,0,72,72
575,844424930131970,1,6,Tx,WiFi,30,1,0,72,72
576,844424930131970,1,7,Tx,WiFi,30,2,0,72,72
577,844424930131970,1,8,Tx,WiFi,31,1,0,72,72
578,844424930131970,1,9,Tx,WiFi,31,2,0,72,72
579,844424930131970,1,10,Tx,WiFi,3,1,0,72,72
580,562949953421332,1,1,Rx,WiFi,3,1,0,203,128
581,562949953421332,1,2,Rx,WiFi,31,2,0,203,128
582,562949953421332,1,3,Rx,WiFi,31,1,0,203,128
583,562949953421332,1,4,Rx,WiFi,30,2,0,203,128
584,562949953421332,1,5,Rx,WiFi,30,1,0,203,128
585,562949953421332,1,6,Rx,WiFi,29,2,0,203,128
586,562949953421332,1,7,Rx,Ethernet,29,1,0,183,128
587,562949953421332,1,8,Rx,WiFi,28,2,0,183,128
588,562949953421332,1,9,Rx,Ethernet,28,1,0,183,128
589,562949953421332,1,10,Rx,Ethernet,77,1,0,183,128
590,562949953421332,1,11,Rx,Ethernet,78,1,0,183,128
591,562949953421332,1,12,Rx,Ethernet,81,1,0,183,128
592,1125899906842640,1,1,Tx,Ethernet,81,1,0,1097,128
593,1125899906842640,1,2,Tx,Ethernet,28,1,0,1097,128
594,1125899906842640,1,3,Tx,WiFi,28,2,0,1097,128
595,1125899906842640,1,4,Tx,Ethernet,29,1,0,1097,128
596,1125899906842640,1,5,Tx,WiFi,29,2,0,1115,128
597,1125899906842640,1,6,Tx,WiFi,30,1,0,1115,128
598,1125899906842640,1,7,Tx,WiFi,30,2,0,1115,128
599,1125899906842640,1,8,Tx,WiFi,31,1,0,1115,128
600,1125899906842640,1,9,Tx,WiFi,31,2,0,1115,128
601,1125899906842640,1,10,Tx,WiFi,3,1,0,1115,128
602,1125899906842641,1,1,Tx,Ethernet,81,1,0,420,128
603,1125899906842641,1,2,Tx,Ethernet,28,1,0,420,128
604,1125899906842641,1,3,Tx,WiFi,28,2,0,420,128
605,1125899906842641,1,4,Tx,Ethernet,29,1,0,420,128
606,1125899906842641,1,5,Tx,WiFi,29,2,0,438,128
607,1125899906842641,1,6,Tx,WiFi,30,1,0,438,128
608,1125899906842641,1,7,Tx,WiFi,30,2,0,438,128
609,1125899906842641,1,8,Tx,WiFi,31,1,0,438,128
610,1125899906842641,1,9,Tx,WiFi,31,2,0,438,128
611,1125899906842641,1,10,Tx,WiFi,3,1,0,438,128
612,562949953421333,1,1,Rx,WiFi,3,1,0,92,92
613,562949953421334,1,1,Rx,WiFi,3,1,0,88,88
614,562949953421333,1,2,Rx,WiFi,31,2,0,92,92
615,562949953421334,1,2,Rx,WiFi,31,2,0,88,88
616,562949953421333,1,3,Rx,WiFi,31,1,0,92,92
617,562949953421334,1,3,Rx,WiFi,31,1,0,88,88
618,562949953421333,1,4,Rx,WiFi,30,2,0,92,92
619,562949953421334,1,4,Rx,WiFi,30,2,0,88,88
620,562949953421333,1,5,Rx,WiFi,30,1,0,92,92
621,562949953421334,1,5,Rx,WiFi,30,1,0,88,88
622,562949953421333,1,6,Rx,WiFi,29,2,0,92,92
623,562949953421334,1,6,Rx,WiFi,29,2,0,88,88
624,562949953421333,1,7,Rx,Ethernet,29,1,0,72,72
625,562949953421334,1,7,Rx,Ethernet,29,1,0,68,68
626,562949953421333,1,8,Rx,WiFi,28,2,0,72,72
627,562949953421334,1,8,Rx,WiFi,28,2,0,68,68
628,562949953421333,1,9,Rx,Ethernet,28,1,0,72,72
629,562949953421334,1,9,Rx,Ethernet,28,1,0,68,68
630,562949953421333,1,10,Rx,Ethernet,77,1,0,72,72
631,562949953421334,1,10,Rx,Ethernet,77,1,0,68,68
632,562949953421333,1,11,Rx,Ethernet,78,1,0,72,72
633,562949953421334,1,11,Rx,Ethernet,78,1,0,68,68
634,562949953421333,1,12,Rx,Ethernet,81,1,0,72,72
635,562949953421334,1,12,Rx,Ethernet,81,1,0,68,68
636,1970324836974595,1,1,Rx,WiFi,3,1,0,87,87
637,1970324836974595,1,2,Rx,WiFi,31,2,0,87,87
638,1970324836974595,1,3,Rx,WiFi,31,1,0,87,87
639,1970324836974595,1,4,Rx,WiFi,30,2,0,87,87
640,1970324836974595,1,5,Rx,WiFi,30,1,0,87,87
641,1970324836974595,1,6,Rx,WiFi,29,2,0,87,87
642,1970324836974595,1,7,Rx,Ethernet,29,1,0,67,67
643,1970324836974595,1,8,Rx,WiFi,28,2,0,67,67
644,1970324836974595,1,9,Rx,Ethernet,28,1,0,67,67
645,1970324836974595,1,10,Rx,Ethernet,77,1,0,67,67
646,1970324836974595,1,11,Rx,Ethernet,78,1,0,67,67
647,1970324836974595,1,12,Rx,Ethernet,81,1,0,67,67
648,1970324836974596,1,1,Tx,Ethernet,81,1,0,1292,128
649,1970324836974596,1,2,Tx,Ethernet,28,1,0,1292,128
650,1970324836974596,1,3,Tx,WiFi,28,2,0,1292,128
651,1970324836974596,1,4,Tx,Ethernet,29,1,0,1292,128
652,1970324836974596,1,5,Tx,WiFi,29,2,0,1310,128
653,1970324836974596,1,6,Tx,WiFi,30,1,0,1310,128
654,1970324836974596,1,7,Tx,WiFi,30,2,0,1310,128
655,1970324836974596,1,8,Tx,WiFi,31,1,0,1310,128
656,1970324836974596,1,9,Tx,WiFi,31,2,0,1310,128
657,1970324836974596,1,10,Tx,WiFi,3,1,0,1310,128
658,1970324836974597,1,1,Tx,Ethernet,81,1,0,1285,128
659,1970324836974597,1,2,Tx,Ethernet,28,1,0,1285,128
660,1970324836974597,1,3,Tx,WiFi,28,2,0,1285,128
661,1970324836974597,1,4,Tx,Ethernet,29,1,0,1285,128
662,1970324836974597,1,5,Tx,WiFi,29,2,0,1303,128
663,1970324836974597,1,6,Tx,WiFi,30,1,0,1303,128
664,1970324836974597,1,7,Tx,WiFi,30,2,0,1303,128
665,1970324836974597,1,8,Tx,WiFi,31,1,0,1303,128
666,1970324836974597,1,9,Tx,WiFi,31,2,0,1303,128
667,1970324836974597,1,10,Tx,WiFi,3,1,0,1303,128
668,1970324836974598,1,1,Tx,Ethernet,81,1,0,1292,128
669,1970324836974598,1,2,Tx,Ethernet,28,1,0,1292,128
670,1970324836974598,1,3,Tx,WiFi,28,2,0,1292,128
671,1970324836974598,1,4,Tx,Ethernet,29,1,0,1292,128
672,1970324836974598,1,5,Tx,WiFi,29,2,0,1310,128
673,1970324836974598,1,6,Tx,WiFi,30,1,0,1310,128
674,1970324836974598,1,7,Tx,WiFi,30,2,0,1310,128
675,1970324836974598,1,8,Tx,WiFi,31,1,0,1310,128
676,1970324836974598,1,9,Tx,WiFi,31,2,0,1310,128
677,1970324836974598,1,10,Tx,WiFi,3,1,0,1310,128
678,1970324836974599,1,1,Tx,Ethernet,81,1,0,1292,128
679,1970324836974599,1,2,Tx,Ethernet,28,1,0,1292,128
680,1970324836974599,1,3,Tx,WiFi,28,2,0,1292,128
681,1970324836974599,1,4,Tx,Ethernet,29,1,0,1292,128
682,1970324836974599,1,5,Tx,WiFi,29,2,0,1310,128
683,1970324836974599,1,6,Tx,WiFi,30,1,0,1310,128
684,1970324836974599,1,7,Tx,WiFi,30,2,0,1310,128
685,1970324836974599,1,8,Tx,WiFi,31,1,0,1310,128
686,1970324836974599,1,9,Tx,WiFi,31,2,0,1310,128
687,1970324836974599,1,10,Tx,WiFi,3,1,0,1310,128
688,1970324836974600,1,1,Tx,Ethernet,81,1,0,1292,128
689,1970324836974600,1,2,Tx,Ethernet,28,1,0,1292,128
690,1970324836974600,1,3,Tx,WiFi,28,2,0,1292,128
691,1970324836974600,1,4,Tx,Ethernet,29,1,0,1292,128
692,1970324836974600,1,5,Tx,WiFi,29,2,0,1310,128
693,1970324836974600,1,6,Tx,WiFi,30,1,0,1310,128
694,1970324836974600,1,7,Tx,WiFi,30,2,0,1310,128
695,1970324836974600,1,8,Tx,WiFi,31,1,0,1310,128
696,1970324836974600,1,9,Tx,WiFi,31,2,0,1310,128
697,1970324836974600,1,10,Tx,WiFi,3,1,0,1310,128
698,1970324836974601,1,1,Tx,Ethernet,81,1,0,1292,128
699,1970324836974601,1,2,Tx,Ethernet,28,1,0,1292,128
700,1970324836974601,1,3,Tx,WiFi,28,2,0,1292,128
701,1970324836974601,1,4,Tx,Ethernet,29,1,0,1292,128
702,1970324836974601,1,5,Tx,WiFi,29,2,0,1310,128
703,1970324836974601,1,6,Tx,WiFi,30,1,0,1310,128
704,1970324836974601,1,7,Tx,WiFi,30,2,0,1310,128
705,1970324836974601,1,8,Tx,WiFi,31,1,0,1310,128
706,1970324836974601,1,9,Tx,WiFi,31,2,0,1310,128
707,1970324836974601,1,10,Tx,WiFi,3,1,0,1310,128
708,1970324836974602,1,1,Tx,Ethernet,81,1,0,1292,128
709,1970324836974602,1,2,Tx,Ethernet,28,1,0,1292,128
710,1970324836974602,1,3,Tx,WiFi,28,2,0,1292,128
711,1970324836974602,1,4,Tx,Ethernet,29,1,0,1292,128
712,1970324836974602,1,5,Tx,WiFi,29,2,0,1310,128
713,1970324836974602,1,6,Tx,WiFi,30,1,0,1310,128
714,1970324836974602,1,7,Tx,WiFi,30,2,0,1310,128
715,1970324836974602,1,8,Tx,WiFi,31,1,0,1310,128
716,1970324836974602,1,9,Tx,WiFi,31,2,0,1310,128
717,1970324836974602,1,10,Tx,WiFi,3,1,0,1310,128
718,1970324836974603,1,1,Tx,Ethernet,81,1,0,1292,128
719,1970324836974603,1,2,Tx,Ethernet,28,1,0,1292,128
720,1970324836974603,1,3,Tx,WiFi,28,2,0,1292,128
721,1970324836974603,1,4,Tx,Ethernet,29,1,0,1292,128
722,1970324836974603,1,5,Tx,WiFi,29,2,0,1310,128
723,1970324836974603,1,6,Tx,WiFi,30,1,0,1310,128
724,1970324836974603,1,7,Tx,WiFi,30,2,0,1310,128
725,1970324836974603,1,8,Tx,WiFi,31,1,0,1310,128
726,1970324836974603,1,9,Tx,WiFi,31,2,0,1310,128
727,1970324836974603,1,10,Tx,WiFi,3,1,0,1310,128
728,1970324836974604,1,1,Tx,Ethernet,81,1,0,306,128
729,1970324836974604,1,2,Tx,Ethernet,28,1,0,306,128
730,1970324836974604,1,3,Tx,WiFi,28,2,0,306,128
731,1970324836974604,1,4,Tx,Ethernet,29,1,0,306,128
732,1970324836974604,1,5,Tx,WiFi,29,2,0,324,128
733,1970324836974604,1,6,Tx,WiFi,30,1,0,324,128
734,1970324836974604,1,7,Tx,WiFi,30,2,0,324,128
735,1970324836974604,1,8,Tx,WiFi,31,1,0,324,128
736,1970324836974604,1,9,Tx,WiFi,31,2,0,324,128
737,1970324836974604,1,10,Tx,WiFi,3,1,0,324,128
738,1688849860263939,1,1,Rx,WiFi,3,1,0,1312,128
739,1688849860263939,1,2,Rx,WiFi,31,2,0,1312,128
740,1688849860263939,1,3,Rx,WiFi,31,1,0,1312,128
741,1688849860263939,1,4,Rx,WiFi,30,2,0,1312,128
742,1688849860263939,1,5,Rx,WiFi,30,1,0,1312,128
743,1688849860263939,1,6,Rx,WiFi,29,2,0,1312,128
744,1688849860263939,1,7,Rx,Ethernet,29,1,0,1292,128
745,1688849860263939,1,8,Rx,WiFi,28,2,0,1292,128
746,1688849860263939,1,9,Rx,Ethernet,28,1,0,1292,128
747,1688849860263939,1,10,Rx,Ethernet,77,1,0,1292,128
748,1688849860263939,1,11,Rx,Ethernet,78,1,0,1292,128
749,1688849860263939,1,12,Rx,Ethernet,81,1,0,1292,128
750,1688849860263941,1,1,Rx,WiFi,3,1,0,90,90
751,1688849860263941,1,2,Rx,WiFi,31,2,0,90,90
752,1688849860263941,1,3,Rx,WiFi,31,1,0,90,90
753,1688849860263941,1,4,Rx,WiFi,30,2,0,90,90
754,1688849860263941,1,5,Rx,WiFi,30,1,0,90,90
755,1688849860263941,1,6,Rx,WiFi,29,2,0,90,90
756,1688849860263941,1,7,Rx,Ethernet,29,1,0,70,70
757,1688849860263941,1,8,Rx,WiFi,28,2,0,70,70
758,1688849860263941,1,9,Rx,Ethernet,28,1,0,70,70
759,1688849860263941,1,10,Rx,Ethernet,77,1,0,70,70
760,1688849860263941,1,11,Rx,Ethernet,78,1,0,70,70
761,1688849860263941,1,12,Rx,Ethernet,81,1,0,70,70
762,1688849860263942,1,1,Rx,WiFi,3,1,0,87,87
763,1688849860263942,1,2,Rx,WiFi,31,2,0,87,87
764,1688849860263942,1,3,Rx,WiFi,31,1,0,87,87
765,1688849860263942,1,4,Rx,WiFi,30,2,0,87,87
766,1688849860263942,1,5,Rx,WiFi,30,1,0,87,87
767,1688849860263942,1,6,Rx,WiFi,29,2,0,87,87
768,1688849860263942,1,7,Rx,Ethernet,29,1,0,67,67
769,1688849860263942,1,8,Rx,WiFi,28,2,0,67,67
770,1688849860263942,1,9,Rx,Ethernet,28,1,0,67,67
771,1688849860263942,1,10,Rx,Ethernet,77,1,0,67,67
772,1688849860263942,1,11,Rx,Ethernet,78,1,0,67,67
773,1688849860263942,1,12,Rx,Ethernet,81,1,0,67,67
774,1688849860263943,1,1,Tx,Ethernet,81,1,0,75,75
775,1688849860263943,1,2,Tx,Ethernet,28,1,0,75,75
776,1688849860263943,1,3,Tx,WiFi,28,2,0,75,75
777,1688849860263943,1,4,Tx,Ethernet,29,1,0,75,75
778,1688849860263943,1,5,Tx,WiFi,29,2,0,93,93
779,1688849860263943,1,6,Tx,WiFi,30,1,0,93,93
780,1688849860263943,1,7,Tx,WiFi,30,2,0,93,93
781,1688849860263943,1,8,Tx,WiFi,31,1,0,93,93
782,1688849860263943,1,9,Tx,WiFi,31,2,0,93,93
783,1688849860263943,1,10,Tx,WiFi,3,1,0,93,93
784,1688849860263944,1,1,Rx,WiFi,3,1,0,87,87
785,1688849860263944,1,2,Rx,WiFi,31,2,0,87,87
786,1688849860263944,1,3,Rx,WiFi,31,1,0,87,87
787,1688849860263944,1,4,Rx,WiFi,30,2,0,87,87
788,1688849860263944,1,5,Rx,WiFi,30,1,0,87,87
789,1688849860263944,1,6,Rx,WiFi,29,2,0,87,87
790,1688849860263944,1,7,Rx,Ethernet,29,1,0,67,67
791,1688849860263944,1,8,Rx,WiFi,28,2,0,67,67
792,1688849860263944,1,9,Rx,Ethernet,28,1,0,67,67
793,1688849860263944,1,10,Rx,Ethernet,77,1,0,67,67
794,1688849860263944,1,11,Rx,Ethernet,78,1,0,67,67
795,1688849860263944,1,12,Rx,Ethernet,81,1,0,67,67
796,1688849860263945,1,1,Tx,Ethernet,81,1,0,75,75
797,1688849860263945,1,2,Tx,Ethernet,28,1,0,75,75
798,1688849860263945,1,3,Tx,WiFi,28,2,0,75,75
799,1688849860263945,1,4,Tx,Ethernet,29,1,0,75,75
800,1688849860263945,1,5,Tx,WiFi,29,2,0,93,93
801,1688849860263945,1,6,Tx,WiFi,30,1,0,93,93
802,1688849860263945,1,7,Tx,WiFi,30,2,0,93,93
803,1688849860263945,1,8,Tx,WiFi,31,1,0,93,93
804,1688849860263945,1,9,Tx,WiFi,31,2,0,93,93
805,1688849860263945,1,10,Tx,WiFi,3,1,0,93,93
806,562949953421335,1,1,Rx,WiFi,3,1,0,87,87
807,562949953421335,1,2,Rx,WiFi,31,2,0,87,87
808,562949953421335,1,3,Rx,WiFi,31,1,0,87,87
809,562949953421335,1,4,Rx,WiFi,30,2,0,87,87
810,562949953421335,1,5,Rx,WiFi,30,1,0,87,87
811,562949953421335,1,6,Rx,WiFi,29,2,0,87,87
812,562949953421335,1,7,Rx,Ethernet,29,1,0,67,67
813,562949953421335,1,8,Rx,WiFi,28,2,0,67,67
814,562949953421335,1,9,Rx,Ethernet,28,1,0,67,67
815,562949953421335,1,10,Rx,Ethernet,77,1,0,67,67
816,562949953421335,1,11,Rx,Ethernet,78,1,0,67,67
817,562949953421335,1,12,Rx,Ethernet,81,1,0,67,67
818,281474976710660,1,1,Rx,WiFi,3,1,0,754,128
819,281474976710661,1,1,Rx,WiFi,3,1,0,563,128
820,281474976710660,1,2,Rx,WiFi,31,2,0,754,128
821,281474976710661,1,2,Rx,WiFi,31,2,0,563,128
822,281474976710660,1,3,Rx,WiFi,31,1,0,754,128
823,281474976710661,1,3,Rx,WiFi,31,1,0,563,128
824,281474976710660,1,4,Rx,WiFi,30,2,0,754,128
825,281474976710661,1,4,Rx,WiFi,30,2,0,563,128
826,281474976710660,1,5,Rx,WiFi,30,1,0,754,128
827,281474976710661,1,5,Rx,WiFi,30,1,0,563,128
828,281474976710660,1,6,Rx,WiFi,29,2,0,754,128
829,281474976710661,1,6,Rx,WiFi,29,2,0,563,128
830,281474976710660,1,7,Rx,Ethernet,29,1,0,734,128
831,281474976710661,1,7,Rx,Ethernet,29,1,0,543,128
832,281474976710660,1,8,Rx,WiFi,28,2,0,734,128
833,281474976710661,1,8,Rx,WiFi,28,2,0,543,128
834,281474976710660,1,9,Rx,Ethernet,28,1,0,734,128
835,281474976710661,1,9,Rx,Ethernet,28,1,0,543,128
836,281474976710660,1,10,Rx,Ethernet,77,1,0,734,128
837,281474976710661,1,10,Rx,Ethernet,77,1,0,543,128
838,281474976710660,1,11,Rx,Ethernet,78,1,0,734,128
839,281474976710661,1,11,Rx,Ethernet,78,1,0,543,128
840,281474976710660,1,12,Rx,Ethernet,81,1,0,734,128
841,281474976710661,1,12,Rx,Ethernet,81,1,0,543,128
842,281474976710662,1,1,Tx,Ethernet,81,1,0,78,78
843,281474976710662,1,2,Tx,Ethernet,28,1,0,78,78
844,281474976710662,1,3,Tx,WiFi,28,2,0,78,78
845,281474976710662,1,4,Tx,Ethernet,29,1,0,78,78
846,281474976710662,1,5,Tx,WiFi,29,2,0,96,96
847,281474976710662,1,6,Tx,WiFi,30,1,0,96,96
848,281474976710662,1,7,Tx,WiFi,30,2,0,96,96
849,281474976710662,1,8,Tx,WiFi,31,1,0,96,96
850,281474976710662,1,9,Tx,WiFi,31,2,0,96,96
851,281474976710662,1,10,Tx,WiFi,3,1,0,96,96
852,562949953421336,1,1,Rx,WiFi,3,1,0,87,87
853,562949953421336,1,2,Rx,WiFi,31,2,0,87,87
854,562949953421336,1,3,Rx,WiFi,31,1,0,87,87
855,562949953421336,1,4,Rx,WiFi,30,2,0,87,87
856,562949953421336,1,5,Rx,WiFi,30,1,0,87,87
857,562949953421336,1,6,Rx,WiFi,29,2,0,87,87
858,562949953421336,1,7,Rx,Ethernet,29,1,0,67,67
859,562949953421336,1,8,Rx,WiFi,28,2,0,67,67
860,562949953421336,1,9,Rx,Ethernet,28,1,0,67,67
861,562949953421336,1,10,Rx,Ethernet,77,1,0,67,67
862,562949953421336,1,11,Rx,Ethernet,78,1,0,67,67
863,562949953421336,1,12,Rx,Ethernet,81,1,0,67,67
864,281474976710663,1,1,Tx,Ethernet,81,1,0,78,78
